timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-05-14T22:08:51,codecarbon,5ff10136-2e86-43ec-ab93-244e8dc253de,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7.769337667000002,4.284416605081644e-07,5.5145197553706e-08,0.1442,0.0,3.0,1.9979865325000004e-07,0.0,4.156585416666667e-06,4.3563840699166676e-06,Brazil,BRA,rio grande do norte,,,macOS-15.3.1-arm64-arm-64bit,3.9.6,3.0.1,8,Apple M3,1,Apple M3,-35.2235,-5.8111,16.0,machine,N,1.0
