timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-05-14T20:46:21,codecarbon,efa2990a-f43e-49aa-9869-783ac28c952e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,65.360832,1.53170831230839e-05,2.343465138736897e-07,0.926818181818182,0.0172,3.0,9.9950559090019e-05,3.6183005464494443e-07,5.543132829833335e-05,0.0001557437174429,Brazil,BRA,rio grande do norte,,,macOS-15.3.1-arm64-arm-64bit,3.9.6,3.0.1,8,Apple M3,1,Apple M3,-35.2235,-5.8111,16.0,machine,N,1.0
2025-05-14T20:50:22,codecarbon,445f8496-6b43-478b-99ba-ecdc6dfbcd3a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,64.02434625000001,1.3644541453700135e-05,2.131148891457855e-07,0.0485,0.0073999999999999,3.0,8.425417998507158e-05,1.046056331403889e-07,5.437857003416667e-05,0.0001387373556523,Brazil,BRA,rio grande do norte,,,macOS-15.3.1-arm64-arm-64bit,3.9.6,3.0.1,8,Apple M3,1,Apple M3,-35.2235,-5.8111,16.0,machine,N,1.0
2025-05-14T20:53:23,codecarbon,ace241f5-f234-42ec-8514-4ff821c5f92e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,63.97569787500001,1.348808634735528e-05,2.1083140622723965e-07,0.0918,0.0056,3.0,8.246477018255941e-05,2.3528751581377777e-07,5.444646635250002e-05,0.0001371465240508,Brazil,BRA,rio grande do norte,,,macOS-15.3.1-arm64-arm-64bit,3.9.6,3.0.1,8,Apple M3,1,Apple M3,-35.2235,-5.8111,16.0,machine,N,1.0
2025-05-14T20:56:02,codecarbon,15bcc85a-15fa-4332-83c1-2160f7df4098,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,64.361405625,1.3490667930376484e-05,2.096080376022161e-07,0.0909,0.0075,3.0,8.253040118383855e-05,3.32007418488611e-08,5.460917159666668e-05,0.0001371727735223,Brazil,BRA,rio grande do norte,,,macOS-15.3.1-arm64-arm-64bit,3.9.6,3.0.1,8,Apple M3,1,Apple M3,-35.2235,-5.8111,16.0,machine,N,1.0
2025-05-14T21:04:11,codecarbon,b45755ac-54d6-4522-89f6-a5e7afcb5dae,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,64.2294315,1.3942322239235408e-05,2.1707061566060113e-07,0.1455,0.0178,3.0,8.697767841260804e-05,2.396096340261389e-07,5.4547895172500014e-05,0.0001417651832191,Brazil,BRA,rio grande do norte,,,macOS-15.3.1-arm64-arm-64bit,3.9.6,3.0.1,8,Apple M3,1,Apple M3,-35.2235,-5.8111,16.0,machine,N,1.0
2025-05-14T21:13:12,codecarbon,09b73b1b-36ca-4b95-aaeb-f5036c66161c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,64.86963487499999,1.5852315783596503e-05,2.44371897793829e-07,0.5161,0.6678,3.0,9.21695354158062e-05,1.399062913628963e-05,5.502578517333331e-05,0.0001611859497254,Brazil,BRA,rio grande do norte,,,macOS-15.3.1-arm64-arm-64bit,3.9.6,3.0.1,8,Apple M3,1,Apple M3,-35.2235,-5.8111,16.0,machine,N,1.0
2025-05-14T21:15:10,codecarbon,9cf79499-8522-4681-8bfa-9b1cf2a253d3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,65.644947959,1.671422233926608e-05,2.546155166381626e-07,1.8507999999999996,1.3945,3.0,0.0001002700342656,1.3966058717061667e-05,5.571370100666667e-05,0.0001699497939893,Brazil,BRA,rio grande do norte,,,macOS-15.3.1-arm64-arm-64bit,3.9.6,3.0.1,8,Apple M3,1,Apple M3,-35.2235,-5.8111,16.0,machine,N,1.0
2025-05-14T21:18:31,codecarbon,dd9b003f-93b5-4c02-a104-67b1049e8785,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,65.76172091699999,1.498915441830463e-05,2.279312981669523e-07,0.5504,1.0440999999999998,3.0,9.65789062652518e-05,1.2673872789273024e-05,4.315656753416667e-05,0.0001524093465886,Brazil,BRA,rio grande do norte,,,macOS-15.3.1-arm64-arm-64bit,3.9.6,3.0.1,8,Apple M3,1,Apple M3,-35.2235,-5.8111,16.0,machine,N,1.0
2025-05-14T21:23:33,codecarbon,41360e1c-ad3b-4e9a-b9cf-b0dcd7c3ac60,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,65.603494792,1.6866467713721967e-05,2.5709709165949406e-07,0.39630000000000004,0.9785,3.0,9.669176172371953e-05,1.9226815807107448e-05,5.5579243611666665e-05,0.00017149782114249366,Brazil,BRA,rio grande do norte,,,macOS-15.3.1-arm64-arm-64bit,3.9.6,3.0.1,8,Apple M3,1,Apple M3,-35.2235,-5.8111,16.0,machine,N,1.0
